state,mcl_date,rcl_date,drug_group,quarter,mcl_quarter,rcl_quarter,mcl_rel_q,rcl_rel_q,Q_Rate,mcl,rcl,study,treatment,lead1,lead2,lead3,lead4,lead5,lead6,lead7,lead8,lead9,lead10,lead11,lead12,lead13,lead14,lead15,lead16,lead17,lead18,lag0,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,lag14,lag15,lag16,sid,log_rate
ar,11/09/2016,,alldrugs_no_c_whiterate,13,,,,,25.771390585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2496529365
ar,11/09/2016,,alldrugs_no_c_whiterate,14,,,,,18.722805126,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.9302762717
ar,11/09/2016,,alldrugs_no_c_whiterate,15,,,,,28.209026389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3399964451
ar,11/09/2016,,alldrugs_no_c_whiterate,16,,,,,22.790426318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1267792339
ar,11/09/2016,,alldrugs_no_c_whiterate,17,,,,,30.153409013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.4066295677
ar,11/09/2016,,alldrugs_no_c_whiterate,18,,,,,35.336518504,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.565199901
ar,11/09/2016,,alldrugs_no_c_whiterate,19,,,,,28.136880093,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3374365169
ar,11/09/2016,,alldrugs_no_c_whiterate,20,,,,,25.899793322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2546210178
ar,11/09/2016,,alldrugs_no_c_whiterate,21,,,,,23.956091906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1766399941
ar,11/09/2016,,alldrugs_no_c_whiterate,22,,,,,26.792163633,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2884826168
ar,11/09/2016,,alldrugs_no_c_whiterate,23,,,,,24.811666617,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2117169257
ar,11/09/2016,,alldrugs_no_c_whiterate,24,,,,,22.308318389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.1054077937
ar,11/09/2016,,cannabis_fullpoprate,1,,,,,47.953824084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8704470619
ar,11/09/2016,,cannabis_fullpoprate,2,,,,,43.659948582,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7766601901
ar,11/09/2016,,cannabis_fullpoprate,3,,,,,42.650277598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7532682203
ar,11/09/2016,,cannabis_fullpoprate,4,,,,,41.42979619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7242416797
ar,11/09/2016,,cannabis_fullpoprate,5,,,,,50.732872678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.9267711682
ar,11/09/2016,,cannabis_fullpoprate,6,,,,,48.03419796,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8721213781
ar,11/09/2016,,cannabis_fullpoprate,7,,,,,47.038785154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8511850454
ar,11/09/2016,,cannabis_fullpoprate,8,,,,,46.397296901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8374567077
ar,11/09/2016,,cannabis_fullpoprate,9,,,,,51.516489032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.9420960256
ar,11/09/2016,,cannabis_fullpoprate,10,,,,,45.043791225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8078571364
ar,11/09/2016,,cannabis_fullpoprate,11,,,,,41.82953344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7338416686
ar,11/09/2016,,cannabis_fullpoprate,12,,,,,37.267717409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6183957596
ar,11/09/2016,,cannabis_fullpoprate,13,,,,,42.332462225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7457904177
ar,11/09/2016,,cannabis_fullpoprate,14,,,,,40.285009804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6962276351
ar,11/09/2016,,cannabis_fullpoprate,15,,,,,44.324578095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7917649165
ar,11/09/2016,,cannabis_fullpoprate,16,,,,,39.720576974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.6821210921
ar,11/09/2016,,cannabis_fullpoprate,17,,,,,76.186925878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.3333211191
ar,11/09/2016,,cannabis_fullpoprate,18,,,,,82.554196433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.4135761293
ar,11/09/2016,,cannabis_fullpoprate,19,,,,,60.268749491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0989796285
ar,11/09/2016,,cannabis_fullpoprate,20,,,,,64.179443344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.1618387633
ar,11/09/2016,,cannabis_fullpoprate,21,,,,,65.886599968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.1880868464
ar,11/09/2016,,cannabis_fullpoprate,22,,,,,67.473569569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.2118841544
ar,11/09/2016,,cannabis_fullpoprate,23,,,,,67.83474196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.2172218882
ar,11/09/2016,,cannabis_fullpoprate,24,,,,,57.973641201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.0601609225
ar,11/09/2016,,cannabis_only_RR,1,,,,,1.8767940152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6348791005
ar,11/09/2016,,cannabis_only_RR,2,,,,,1.9906810914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6934876683
ar,11/09/2016,,cannabis_only_RR,3,,,,,1.8089754822,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5982734207
ar,11/09/2016,,cannabis_only_RR,4,,,,,1.910981543,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6528362757
ar,11/09/2016,,cannabis_only_RR,5,,,,,1.9000942082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6471525645
ar,11/09/2016,,cannabis_only_RR,6,,,,,1.8662347323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6292669666
ar,11/09/2016,,cannabis_only_RR,7,,,,,1.9956306917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6959585708
ar,11/09/2016,,cannabis_only_RR,8,,,,,1.7742794502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5790146644
ar,11/09/2016,,cannabis_only_RR,9,,,,,2.0562718102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7257459255
ar,11/09/2016,,cannabis_only_RR,10,,,,,2.109861765,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7513508814
ar,11/09/2016,,cannabis_only_RR,11,,,,,2.1463738899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7684280564
ar,11/09/2016,,cannabis_only_RR,12,,,,,1.9012453885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6477550654
ar,11/09/2016,,cannabis_only_RR,13,,,,,2.0216883558,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7088671498
ar,11/09/2016,,cannabis_only_RR,14,,,,,2.3700315585,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8671137475
ar,11/09/2016,,cannabis_only_RR,15,,,,,2.2587466961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8192275628
ar,11/09/2016,,cannabis_only_RR,16,,,,,2.2790227691,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8281249881
ar,11/09/2016,,cannabis_only_RR,17,,,,,1.9200868886,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6575650219
ar,11/09/2016,,cannabis_only_RR,18,,,,,1.8517730563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6215292897
ar,11/09/2016,,cannabis_only_RR,19,,,,,1.957767959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6768998846
ar,11/09/2016,,cannabis_only_RR,20,,,,,1.8773905936,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.6351952368
ar,11/09/2016,,cannabis_only_RR,21,,,,,2.2497845195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8152694634
ar,11/09/2016,,cannabis_only_RR,22,,,,,2.1757141656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7819426244
ar,11/09/2016,,cannabis_only_RR,23,,,,,2.4424160269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.8970736721
ar,11/09/2016,,cannabis_only_RR,24,,,,,2.0765510368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.7355124812
ar,11/09/2016,,cannabis_only_blackrate,1,,,,,102.31975688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6282005092
ar,11/09/2016,,cannabis_only_blackrate,2,,,,,103.26514198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.637396708
ar,11/09/2016,,cannabis_only_blackrate,3,,,,,94.756676055,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5514178291
ar,11/09/2016,,cannabis_only_blackrate,4,,,,,92.502296195,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5273415675
ar,11/09/2016,,cannabis_only_blackrate,5,,,,,108.67486728,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6884525689
ar,11/09/2016,,cannabis_only_blackrate,6,,,,,106.99620915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6728868622
ar,11/09/2016,,cannabis_only_blackrate,7,,,,,108.45591187,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6864359473
ar,11/09/2016,,cannabis_only_blackrate,8,,,,,94.296795515,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5465532498
ar,11/09/2016,,cannabis_only_blackrate,9,,,,,116.79943868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.7605438777
ar,11/09/2016,,cannabis_only_blackrate,10,,,,,107.31572357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.675868356
ar,11/09/2016,,cannabis_only_blackrate,11,,,,,109.81143807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6988557566
ar,11/09/2016,,cannabis_only_blackrate,12,,,,,85.353435957,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.4469178587
ar,11/09/2016,,cannabis_only_blackrate,13,,,,,99.452501602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5997807048
ar,11/09/2016,,cannabis_only_blackrate,14,,,,,94.283301299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.546410151
ar,11/09/2016,,cannabis_only_blackrate,15,,,,,113.94082358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.7357669832
ar,11/09/2016,,cannabis_only_blackrate,16,,,,,97.777971926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.582801583
ar,11/09/2016,,cannabis_only_blackrate,17,,,,,109.44668702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6955289187
ar,11/09/2016,,cannabis_only_blackrate,18,,,,,118.38719243,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.7740450096
ar,11/09/2016,,cannabis_only_blackrate,19,,,,,94.992869947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5539071011
ar,11/09/2016,,cannabis_only_blackrate,20,,,,,91.565676208,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5171656928
ar,11/09/2016,,cannabis_only_blackrate,21,,,,,103.12555021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6360441445
ar,11/09/2016,,cannabis_only_blackrate,22,,,,,107.24142583,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.6751758522
ar,11/09/2016,,cannabis_only_blackrate,23,,,,,113.1865795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.7291259489
ar,11/09/2016,,cannabis_only_blackrate,24,,,,,90.473043682,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.5051624705
ar,11/09/2016,,cannabis_only_fullpoprate,1,,,,,47.709727803,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8653448932
ar,11/09/2016,,cannabis_only_fullpoprate,2,,,,,43.304899445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7684966739
ar,11/09/2016,,cannabis_only_fullpoprate,3,,,,,42.361800175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7464830507
ar,11/09/2016,,cannabis_only_fullpoprate,4,,,,,41.13022348,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7169863164
ar,11/09/2016,,cannabis_only_fullpoprate,5,,,,,49.261873754,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8973534062
ar,11/09/2016,,cannabis_only_fullpoprate,6,,,,,46.34199619,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8362643588
ar,11/09/2016,,cannabis_only_fullpoprate,7,,,,,44.64979442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7990736432
ar,11/09/2016,,cannabis_only_fullpoprate,8,,,,,44.008306167,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7846055966
ar,11/09/2016,,cannabis_only_fullpoprate,9,,,,,41.10052652,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7162642084
ar,11/09/2016,,cannabis_only_fullpoprate,10,,,,,31.755983269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.4583960087
ar,11/09/2016,,cannabis_only_fullpoprate,11,,,,,29.094003454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3708757405
ar,11/09/2016,,cannabis_only_fullpoprate,12,,,,,26.752344862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.286995857
ar,11/09/2016,,cannabis_only_fullpoprate,13,,,,,29.605055282,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3882828564
ar,11/09/2016,,cannabis_only_fullpoprate,14,,,,,28.42085307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3474749312
ar,11/09/2016,,cannabis_only_fullpoprate,15,,,,,28.752872382,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.3590854021
ar,11/09/2016,,cannabis_only_fullpoprate,16,,,,,26.196323683,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.2660007436
ar,11/09/2016,,cannabis_only_fullpoprate,17,,,,,53.1854364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.9739726107
ar,11/09/2016,,cannabis_only_fullpoprate,18,,,,,56.545328302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4.035219421
ar,11/09/2016,,cannabis_only_fullpoprate,19,,,,,41.222018022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.719215091
ar,11/09/2016,,cannabis_only_fullpoprate,20,,,,,44.207364597,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7891175761
ar,11/09/2016,,cannabis_only_fullpoprate,21,,,,,46.153453831,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8321884424
ar,11/09/2016,,cannabis_only_fullpoprate,22,,,,,46.42706928,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8380980472
ar,11/09/2016,,cannabis_only_fullpoprate,23,,,,,49.907457783,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.9103707969
ar,11/09/2016,,cannabis_only_fullpoprate,24,,,,,41.02042802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.7143139383
ar,11/09/2016,,cannabis_only_whiterate,1,,,,,54.375624371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.9960998611
ar,11/09/2016,,cannabis_only_whiterate,2,,,,,51.904665766,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.9496013276
ar,11/09/2016,,cannabis_only_whiterate,3,,,,,52.398857487,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.9590756131
ar,11/09/2016,,cannabis_only_whiterate,4,,,,,48.387183516,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.8794416202
